CONTENT_ID	CONTENT_TYPE	ENTREZ GENE ID	GENE SYMBOL	SPECIES	EXPERIMENT_ID	METHODS
36905	protein	280955	VIM	Bos taurus	213	Mass spectrometry
36906	protein	280960	XDH	Bos taurus	213	Mass spectrometry
36907	protein	280977	ACP1	Bos taurus	213	Mass spectrometry
36908	protein	280981	PLIN2	Bos taurus	213	Mass spectrometry
36909	protein	280988	AHSG	Bos taurus	187	Mass spectrometry
36910	protein	280994	ALPL	Bos taurus	213	Mass spectrometry
36911	protein	280996	AMBP	Bos taurus	187	Mass spectrometry
36912	protein	280	AMY2B	Homo sapiens	193	Mass spectrometry
36913	protein	280	AMY2B	Homo sapiens	194	Mass spectrometry
36914	protein	280	AMY2B	Homo sapiens	195	Mass spectrometry
36915	protein	281004	APOE	Bos taurus	187	Mass spectrometry
36916	protein	281004	APOE	Bos taurus	213	Mass spectrometry
36917	protein	281006	APOH	Bos taurus	187	Mass spectrometry
36918	protein	281006	APOH	Bos taurus	213	Mass spectrometry
36919	protein	281017	ATRN	Bos taurus	213	Mass spectrometry
36920	protein	281022	ARFGEF1	Bos taurus	213	Mass spectrometry
36921	protein	281047	CCT8	Bos taurus	213	Mass spectrometry
36922	protein	281048	CD14	Bos taurus	213	Mass spectrometry
36923	protein	281052	CD36	Bos taurus	213	Mass spectrometry
36924	protein	281072	LYST	Bos taurus	213	Mass spectrometry
36925	protein	281078	CLTA	Bos taurus	213	Mass spectrometry
36926	protein	2810	SFN	Homo sapiens	189	Mass spectrometry
36927	protein	2810	SFN	Homo sapiens	190	Mass spectrometry
36928	protein	2810	SFN	Homo sapiens	191	Mass spectrometry
36929	protein	2810	SFN	Homo sapiens	193	Mass spectrometry
36930	protein	2810	SFN	Homo sapiens	194	Mass spectrometry
36931	protein	2810	SFN	Homo sapiens	195	Mass spectrometry
36932	protein	2810	SFN	Homo sapiens	196	Mass spectrometry
36933	protein	2810	SFN	Homo sapiens	197	Mass spectrometry
36934	protein	2810	SFN	Homo sapiens	207	Mass spectrometry
36935	protein	2810	SFN	Homo sapiens	208	Mass spectrometry
36936	protein	2810	SFN	Homo sapiens	209	Mass spectrometry
36937	protein	2810	SFN	Homo sapiens	211	Mass spectrometry
36938	protein	2810	SFN	Homo sapiens	212	Mass spectrometry
36939	protein	2810	SFN	Homo sapiens	217	Mass spectrometry
36940	protein	281102	CST3	Bos taurus	187	Mass spectrometry
36941	protein	281110	CYB5A	Bos taurus	213	Mass spectrometry
36942	protein	281124	DPYD	Bos taurus	213	Mass spectrometry
36943	protein	281138	EEF2	Bos taurus	213	Mass spectrometry
36944	protein	281141	ENO1	Bos taurus	213	Mass spectrometry
36945	protein	281152	FASN	Bos taurus	213	Mass spectrometry
36946	protein	281181	GAPDH	Bos taurus	187	Mass spectrometry
36947	protein	281181	GAPDH	Bos taurus	213	Mass spectrometry
36948	protein	281183	GART	Bos taurus	213	Mass spectrometry
36949	protein	281188	GDI1	Bos taurus	213	Mass spectrometry
36950	protein	281196	GLG1	Bos taurus	213	Mass spectrometry
36951	protein	281201	GNB1	Bos taurus	213	Mass spectrometry
36952	protein	281202	GNB2	Bos taurus	213	Mass spectrometry
36953	protein	281206	GOT1	Bos taurus	213	Mass spectrometry
36954	protein	281209	GPX1	Bos taurus	213	Mass spectrometry
36955	protein	281225	UBE2K	Bos taurus	213	Mass spectrometry
36956	protein	281229	HPRT1	Bos taurus	213	Mass spectrometry
36957	protein	281231	HRH1	Bos taurus	213	Mass spectrometry
36958	protein	281235	IDH1	Bos taurus	213	Mass spectrometry
36959	protein	281258	F11R	Bos taurus	213	Mass spectrometry
36960	protein	281259	DNAJC12	Bos taurus	213	Mass spectrometry
36961	protein	281275	LDHB	Bos taurus	187	Mass spectrometry
36962	protein	281275	LDHB	Bos taurus	213	Mass spectrometry
36963	protein	281312	MSRA	Bos taurus	213	Mass spectrometry
36964	protein	281333	MUC1	Bos taurus	213	Mass spectrometry
36965	protein	281341	MYL6	Bos taurus	213	Mass spectrometry
36966	protein	281363	NT5E	Bos taurus	213	Mass spectrometry
36967	protein	281386	SERPINF1	Bos taurus	187	Mass spectrometry
36968	protein	281401	PIGR	Bos taurus	213	Mass spectrometry
36969	protein	281418	PPIA	Bos taurus	187	Mass spectrometry
36970	protein	281418	PPIA	Bos taurus	213	Mass spectrometry
36971	protein	281427	PRNP	Bos taurus	213	Mass spectrometry
36972	protein	281440	RAC1	Bos taurus	213	Mass spectrometry
36973	protein	281474	SAA3	Bos taurus	213	Mass spectrometry
36974	protein	281476	SARS	Bos taurus	213	Mass spectrometry
36975	protein	281480	SDHA	Bos taurus	213	Mass spectrometry
36976	protein	281482	DHRS3	Bos taurus	213	Mass spectrometry
36977	protein	281490	KDM5C	Bos taurus	213	Mass spectrometry
36978	protein	281495	SOD1	Bos taurus	213	Mass spectrometry
36979	protein	281499	SPP1	Bos taurus	213	Mass spectrometry
36980	protein	281500	SPP2	Bos taurus	187	Mass spectrometry
36981	protein	281504	SRPR	Bos taurus	213	Mass spectrometry
36982	protein	281509	SVIL	Bos taurus	213	Mass spectrometry
36983	protein	281515	TBCD	Bos taurus	213	Mass spectrometry
36984	protein	281518	TCN2	Bos taurus	213	Mass spectrometry
36985	protein	281530	THBS1	Bos taurus	187	Mass spectrometry
36986	protein	281530	THBS1	Bos taurus	213	Mass spectrometry
36987	protein	281534	TLR2	Bos taurus	213	Mass spectrometry
36988	protein	281543	TPI1	Bos taurus	187	Mass spectrometry
36989	protein	281543	TPI1	Bos taurus	213	Mass spectrometry
36990	protein	281559	UACA	Bos taurus	213	Mass spectrometry
36991	protein	281565	UGP2	Bos taurus	213	Mass spectrometry
36992	protein	281574	EZR	Bos taurus	213	Mass spectrometry
36993	protein	281576	WARS	Bos taurus	213	Mass spectrometry
36994	protein	281577	WASL	Bos taurus	213	Mass spectrometry
36995	protein	281581	YARS	Bos taurus	213	Mass spectrometry
36996	protein	281597	ACTR3	Bos taurus	213	Mass spectrometry
36997	protein	281615	ALDH1A1	Bos taurus	213	Mass spectrometry
36998	protein	281625	ANXA4	Bos taurus	213	Mass spectrometry
36999	protein	281631	APOA1	Bos taurus	187	Mass spectrometry
37000	protein	281631	APOA1	Bos taurus	213	Mass spectrometry
37001	protein	281637	ARRB1	Bos taurus	213	Mass spectrometry
37002	protein	281650	BLVRB	Bos taurus	213	Mass spectrometry
37003	protein	281660	CALD1	Bos taurus	213	Mass spectrometry
37004	protein	281661	CAPN1	Bos taurus	213	Mass spectrometry
37005	protein	281662	CAPN2	Bos taurus	213	Mass spectrometry
37006	protein	281664	CAPNS1	Bos taurus	213	Mass spectrometry
37007	protein	281698	CLTB	Bos taurus	213	Mass spectrometry
37008	protein	281705	CNTN1	Bos taurus	187	Mass spectrometry
37009	protein	281706	COPB2	Bos taurus	213	Mass spectrometry
37010	protein	281719	CRYAB	Bos taurus	213	Mass spectrometry
37011	protein	281728	CSN3	Bos taurus	213	Mass spectrometry
37012	protein	281751	EIF4E	Bos taurus	213	Mass spectrometry
37013	protein	281758	FABP3	Bos taurus	213	Mass spectrometry
37014	protein	281781	B4GALT1	Bos taurus	213	Mass spectrometry
37015	protein	281788	GNA11	Bos taurus	213	Mass spectrometry
37016	protein	281790	GNAI1	Bos taurus	213	Mass spectrometry
37017	protein	281791	GNAI2	Bos taurus	213	Mass spectrometry
37018	protein	281792	GNAO1	Bos taurus	213	Mass spectrometry
37019	protein	281793	GNAS	Bos taurus	213	Mass spectrometry
37020	protein	2817	GPC1	Homo sapiens	189	Mass spectrometry
37021	protein	2817	GPC1	Homo sapiens	190	Mass spectrometry
37022	protein	2817	GPC1	Homo sapiens	191	Mass spectrometry
37023	protein	2817	GPC1	Homo sapiens	207	Mass spectrometry
37024	protein	2817	GPC1	Homo sapiens	208	Mass spectrometry
37025	protein	2817	GPC1	Homo sapiens	209	Mass spectrometry
37026	protein	281803	PDIA3	Bos taurus	213	Mass spectrometry
37027	protein	281806	GSTP1	Bos taurus	187	Mass spectrometry
37028	protein	281806	GSTP1	Bos taurus	213	Mass spectrometry
37029	protein	281812	FGFBP1	Bos taurus	213	Mass spectrometry
37030	protein	281817	HINT3	Bos taurus	213	Mass spectrometry
37031	protein	281824	HSD3B1	Bos taurus	213	Mass spectrometry
37032	protein	281825	HSPA1A	Bos taurus	213	Mass spectrometry
37033	protein	281827	HSPA2	Bos taurus	213	Mass spectrometry
37034	protein	281831	HSPA8	Bos taurus	213	Mass spectrometry
37035	protein	281832	HSP90AA1	Bos taurus	187	Mass spectrometry
37036	protein	281832	HSP90AA1	Bos taurus	213	Mass spectrometry
37037	protein	281839	ICAM1	Bos taurus	213	Mass spectrometry
37038	protein	281840	ICAM3	Bos taurus	213	Mass spectrometry
37039	protein	281849	IGF2R	Bos taurus	213	Mass spectrometry
37040	protein	281865	IMPA1	Bos taurus	213	Mass spectrometry
37041	protein	281875	ITGAV	Bos taurus	213	Mass spectrometry
37042	protein	281876	ITGB1	Bos taurus	213	Mass spectrometry
37043	protein	281877	ITGB2	Bos taurus	213	Mass spectrometry
37044	protein	281878	ITPR2	Bos taurus	213	Mass spectrometry
37045	protein	281888	KRT10	Bos taurus	187	Mass spectrometry
37046	protein	281894	LALBA	Bos taurus	213	Mass spectrometry
37047	protein	281897	LAMP1	Bos taurus	213	Mass spectrometry
37048	protein	281904	LOXL4	Bos taurus	213	Mass spectrometry
37049	protein	281913	MFGE8	Bos taurus	213	Mass spectrometry
37050	protein	281918	MRVI1	Bos taurus	213	Mass spectrometry
37051	protein	281935	MYO10	Bos taurus	213	Mass spectrometry
37052	protein	281937	MYO1C	Bos taurus	213	Mass spectrometry
37053	protein	281961	OSTF1	Bos taurus	213	Mass spectrometry
37054	protein	281994	PPM1A	Bos taurus	213	Mass spectrometry
37055	protein	281995	PPM1B	Bos taurus	213	Mass spectrometry
37056	protein	281997	PRDX1	Bos taurus	213	Mass spectrometry
37057	protein	282015	PSMC5	Bos taurus	213	Mass spectrometry
37058	protein	282031	RAP1A	Bos taurus	213	Mass spectrometry
37059	protein	282032	RASA1	Bos taurus	213	Mass spectrometry
37060	protein	282041	ROCK2	Bos taurus	213	Mass spectrometry
37061	protein	282053	RPS3A	Bos taurus	213	Mass spectrometry
37062	protein	282090	THTPA	Bos taurus	213	Mass spectrometry
37063	protein	282102	TRPC4	Bos taurus	213	Mass spectrometry
37064	protein	282116	VAMP2	Bos taurus	213	Mass spectrometry
37065	protein	282125	YWHAE	Bos taurus	213	Mass spectrometry
37066	protein	282126	YWHAH	Bos taurus	213	Mass spectrometry
37067	protein	282131	ACVR2B	Bos taurus	213	Mass spectrometry
37068	protein	282132	ADAM10	Bos taurus	213	Mass spectrometry
37069	protein	282138	AKR1C4	Bos taurus	213	Mass spectrometry
37070	protein	282139	ALOX15	Bos taurus	213	Mass spectrometry
37071	protein	282141	ANGPT2	Bos taurus	213	Mass spectrometry
37072	protein	282142	ANXA11	Bos taurus	213	Mass spectrometry
37073	protein	282147	ATP6V1A	Bos taurus	213	Mass spectrometry
37074	protein	282157	BTN1A1	Bos taurus	213	Mass spectrometry
37075	protein	282164	CATHL1	Bos taurus	187	Mass spectrometry
37076	protein	282164	CATHL1	Bos taurus	213	Mass spectrometry
37077	protein	282165	CATHL2	Bos taurus	213	Mass spectrometry
37078	protein	282166	CATHL4	Bos taurus	213	Mass spectrometry
37079	protein	282183	AP2B1	Bos taurus	213	Mass spectrometry
37080	protein	282187	COL1A1	Bos taurus	187	Mass spectrometry
37081	protein	282188	COL1A2	Bos taurus	187	Mass spectrometry
37082	protein	282196	CORO1A	Bos taurus	213	Mass spectrometry
37083	protein	2821	GPI	Homo sapiens	191	Mass spectrometry
37084	protein	2821	GPI	Homo sapiens	193	Mass spectrometry
37085	protein	2821	GPI	Homo sapiens	194	Mass spectrometry
37086	protein	2821	GPI	Homo sapiens	195	Mass spectrometry
37087	protein	2821	GPI	Homo sapiens	207	Mass spectrometry
37088	protein	2821	GPI	Homo sapiens	208	Mass spectrometry
37089	protein	2821	GPI	Homo sapiens	209	Mass spectrometry
37090	protein	2821	GPI	Homo sapiens	211	Mass spectrometry
37091	protein	2821	GPI	Homo sapiens	212	Mass spectrometry
37092	protein	2821	GPI	Homo sapiens	217	Mass spectrometry
